Row ID,Order ID,Order Date,Ship Date,Ship Mode,Days to Ship,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin
5850,US-2025-145898,9/26/2025,9/26/2025,Same Day,0,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,West,OFF-AR-10002445,Office Supplies,Art,Sanford Major Accent Highlighters,35.4,5,0,13.452,0.38
5851,US-2025-149790,9/26/2025,10/1/2025,Standard Class,5,SC-20380,Shahid Collister,Consumer,United States,Houston,Texas,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.624,2,0.8,-24.9984,-1.6
5852,US-2025-132017,9/26/2025,9/27/2025,First Class,1,MH-17620,Matt Hagelstein,Corporate,United States,Houston,Texas,Central,OFF-BI-10004001,Office Supplies,Binders,Gbc Recycled Velobinder Covers,6.816,2,0.8,-11.5872,-1.7
5853,US-2025-157945,9/26/2025,10/1/2025,Standard Class,5,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple Envelope,8.928,2,0.2,3.348,0.38
5854,US-2025-145898,9/26/2025,9/26/2025,Same Day,0,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,3,0,3.6018,0.46
5855,US-2025-145898,9/26/2025,9/26/2025,Same Day,0,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. And 84 Bright),29.9,5,0,13.455,0.45
5856,US-2025-157714,9/26/2025,10/1/2025,Second Class,5,CS-12175,Charles Sheldon,Corporate,United States,Iowa City,Iowa,Central,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. And 96 Bright),9.99,1,0,4.4955,0.45
5857,US-2025-169957,9/26/2025,9/30/2025,Standard Class,4,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. And 87 Bright),29.9,5,0,14.651,0.49
5858,US-2025-165820,9/26/2025,9/30/2025,Standard Class,4,DW-13585,Dorothy Wardle,Corporate,United States,San Francisco,California,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,12.96,2,0,6.2208,0.48
5859,US-2025-145898,9/26/2025,9/26/2025,Same Day,0,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915,0.27
5860,US-2025-109260,9/26/2025,10/1/2025,Standard Class,5,TN-21040,Tanja Norvell,Home Office,United States,Tallahassee,Florida,South,TEC-AC-10002637,Technology,Accessories,Logitech Vx Revolution Cordless Laser Mouse For Notebooks (Black),431.976,3,0.2,-75.5958,-0.17
5861,US-2025-169957,9/26/2025,9/30/2025,Standard Class,4,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations Usb Rf Wireless Keyboard With Mouse,100,4,0,21,0.21
5862,CA-2025-192314,9/26/2025,10/1/2025,Second Class,5,JS-13215,Jennifer Sheldon,Corporate,Canada,Quebec City,Quebec,East,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. And 96 Bright),9.99,1,0,4.4955,0.45
5863,US-2025-110170,9/27/2025,10/3/2025,Standard Class,6,HM-14860,Harry Marie,Corporate,United States,Huntsville,Texas,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library In Landvery Oak,956.6648,7,0.32,-225.0976,-0.24
5864,US-2025-123176,9/27/2025,9/29/2025,Second Class,2,JG-15160,James Galang,Consumer,United States,Atlanta,Georgia,South,OFF-AR-10004685,Office Supplies,Art,Binney & Smith Crayola Metallic Colored Pencils,13.89,3,0,4.5837,0.33
5865,US-2025-163202,9/27/2025,10/2/2025,Standard Class,5,BM-11650,Brian Moss,Corporate,United States,Lancaster,Ohio,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover With Reinforced Top Hinge,2.907,3,0.7,-2.0349,-0.7
5866,US-2025-123176,9/27/2025,9/29/2025,Second Class,2,JG-15160,James Galang,Consumer,United States,Atlanta,Georgia,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,17.94,3,0,8.7906,0.49
5867,US-2025-140249,9/27/2025,10/3/2025,Standard Class,6,SW-20455,Shaun Weien,Consumer,United States,Seattle,Washington,West,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.584,2,0.2,125.198,0.12
5868,US-2025-134656,9/28/2025,10/1/2025,First Class,3,MM-18280,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,Central,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,99.136,4,0.2,30.98,0.31
5869,US-2025-161781,9/29/2025,9/30/2025,First Class,1,CC-12100,Chad Cunningham,Home Office,United States,Columbus,Indiana,Central,OFF-AR-10000255,Office Supplies,Art,Newell 328,40.88,7,0,10.6288,0.26
5870,US-2025-108616,9/29/2025,10/3/2025,Standard Class,4,JK-15730,Joe Kamberova,Consumer,United States,Mobile,Alabama,South,OFF-AR-10001149,Office Supplies,Art,Sanford Colorific Colored Pencils,25.92,9,0,7.776,0.3
5871,US-2025-106621,9/29/2025,10/1/2025,Second Class,2,DM-12955,Dario Medina,Corporate,United States,Yuma,Arizona,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,10.496,4,0.2,1.1808,0.11
5872,US-2025-108616,9/29/2025,10/3/2025,Standard Class,4,JK-15730,Joe Kamberova,Consumer,United States,Mobile,Alabama,South,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers By Gbc,62.94,3,0,30.2112,0.48
5873,US-2025-138037,9/29/2025,10/3/2025,Standard Class,4,AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets For Polaroid Photos,27.24,5,0.2,9.534,0.35
5874,US-2025-134362,9/29/2025,10/2/2025,First Class,3,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,4,0.2,5.1792,0.33
5875,US-2025-101497,9/29/2025,10/1/2025,Second Class,2,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,18.97,1,0,9.1056,0.48
5876,US-2025-108616,9/29/2025,10/3/2025,Standard Class,4,JK-15730,Joe Kamberova,Consumer,United States,Mobile,Alabama,South,TEC-AC-10000420,Technology,Accessories,Logitech G500S Laser Gaming Mouse With Adjustable Weight Tuning,209.97,3,0,71.3898,0.34
5877,US-2025-125794,9/29/2025,10/3/2025,Standard Class,4,ML-17410,Maris LaWare,Consumer,United States,Los Angeles,California,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 Gb Usb 2.0 Flash Drive,36.24,1,0,15.2208,0.42
5878,US-2025-108056,9/29/2025,10/3/2025,Standard Class,4,ES-14080,Erin Smith,Corporate,United States,Springfield,Oregon,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics Db Pro Signal Booster,859.2,3,0.2,75.18,0.09
5879,US-2025-106243,9/30/2025,10/4/2025,Standard Class,4,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,East,FUR-BO-10003034,Furniture,Bookcases,O'Sullivan Elevations Bookcase,523.92,5,0.2,-26.196,-0.05
5880,US-2025-108644,9/30/2025,10/3/2025,First Class,3,SJ-20215,Sarah Jordon,Consumer,United States,Quincy,Illinois,Central,OFF-BI-10000343,Office Supplies,Binders,Pressboard Covers With Storage Hooks,1.964,2,0.8,-3.2406,-1.65
5881,US-2025-157686,10/1/2025,10/2/2025,First Class,1,BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,West,FUR-CH-10001146,Furniture,Chairs,Global Value Mid-Back Manager'S Chair,194.848,4,0.2,12.178,0.06
5882,US-2025-155992,10/1/2025,10/2/2025,First Class,1,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,0,10.881,0.26
5883,US-2025-139157,10/1/2025,10/5/2025,Standard Class,4,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,East,FUR-TA-10003238,Furniture,Tables,Chromcraft Bull-Nose Wood 48 X 96 Rectangular Conference Tables,330.588,1,0.4,-115.7058,-0.35
5884,US-2025-116918,10/1/2025,10/6/2025,Second Class,5,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,South,OFF-AR-10003631,Office Supplies,Art,Staples In Misc. Colors,30.976,8,0.2,5.0336,0.16
5885,US-2025-116918,10/1/2025,10/6/2025,Second Class,5,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,5.388,4,0.7,-4.49,-0.83
5886,US-2025-111794,10/1/2025,10/1/2025,Same Day,0,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-Staple Paper,28.352,1,0.2,9.5688,0.34
5887,US-2025-111794,10/1/2025,10/1/2025,Same Day,0,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,Central,TEC-AC-10003832,Technology,Accessories,Imation 16Gb Mini Traveldrive Usb 2.0 Flash Drive,79.512,3,0.2,20.8719,0.26
5888,US-2025-155992,10/1/2025,10/2/2025,First Class,1,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset With In-Line Volume - M214C,69.9,2,0,18.873,0.27
5889,US-2025-134376,10/2/2025,10/6/2025,Standard Class,4,TT-21265,Tim Taslimi,Corporate,United States,New York City,New York,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,16.5888,0.27
5890,US-2025-118689,10/2/2025,10/9/2025,Standard Class,7,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,33.96,2,0,9.5088,0.28
5891,US-2025-118969,10/2/2025,10/3/2025,First Class,1,LP-17095,Liz Preis,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10002429,Office Supplies,Binders,Premier Elliptical Ring Binder,54.792,6,0.7,-40.1808,-0.73
5892,US-2025-118689,10/2/2025,10/9/2025,Standard Class,7,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,Central,OFF-BI-10003712,Office Supplies,Binders,Acco Pressboard Covers With Storage Hooks,34.37,7,0,16.8413,0.49
5893,US-2025-118689,10/2/2025,10/9/2025,Standard Class,7,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0,331.191,0.45
5894,US-2025-118689,10/2/2025,10/9/2025,Standard Class,7,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0,4.872,0.15
5895,US-2025-118689,10/2/2025,10/9/2025,Standard Class,7,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,Central,TEC-CO-10004722,Technology,Copiers,Canon Imageclass 2200 Advanced Copier,17499.95,5,0,8399.976,0.48
5896,US-2025-144939,10/3/2025,10/8/2025,Standard Class,5,EB-13870,Emily Burns,Consumer,United States,New York City,New York,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.292,6,0.1,93.2232,0.16
5897,US-2025-101672,10/3/2025,10/7/2025,Standard Class,4,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager'S Chair,915.136,4,0.2,102.9528,0.11
5898,US-2025-103919,10/3/2025,10/7/2025,Standard Class,4,TP-21565,Tracy Poddar,Corporate,United States,Grand Prairie,Texas,Central,FUR-FU-10001756,Furniture,Furnishings,Eldon Expressions Desk Accessory,38.08,5,0.6,-29.512,-0.78
5899,US-2025-140634,10/3/2025,10/6/2025,Second Class,3,HL-15040,Hunter Lopez,Consumer,United States,Houston,Texas,Central,OFF-EN-10001099,Office Supplies,Envelopes,Staple Envelope,15.648,2,0.2,5.0856,0.33
5900,US-2025-101672,10/3/2025,10/7/2025,Standard Class,4,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels And Starter Set,6.16,2,0,2.9568,0.48
5901,US-2025-101672,10/3/2025,10/7/2025,Standard Class,4,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0,45.9754,0.47
5902,US-2025-101672,10/3/2025,10/7/2025,Standard Class,4,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,0,3.852,0.45
5903,US-2025-145709,10/4/2025,10/8/2025,Standard Class,4,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,3,0.2,2.6028,0.23
5904,US-2025-131296,10/4/2025,10/9/2025,Standard Class,5,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,East,FUR-TA-10002622,Furniture,Tables,Bush Andora Conference Table,239.372,2,0.3,-23.9372,-0.1
5905,US-2025-140158,10/4/2025,10/8/2025,Standard Class,4,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,0,13.984,0.46
5906,US-2025-121601,10/4/2025,10/4/2025,Same Day,0,MO-17500,Mary O'Rourke,Consumer,United States,The Colony,Texas,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752,7,0.2,19.4194,0.33
5907,US-2025-140158,10/4/2025,10/8/2025,Standard Class,4,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,3,0,34.539,0.29
5908,US-2025-140158,10/4/2025,10/8/2025,Standard Class,4,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard Laserjet 3310 Copier,5399.91,9,0,2591.9568,0.48
5909,US-2025-145709,10/4/2025,10/8/2025,Standard Class,4,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,South,TEC-PH-10003095,Technology,Phones,Samsung Hm1900 Bluetooth Headset,52.68,3,0.2,19.755,0.38
5910,US-2025-157490,10/6/2025,10/7/2025,First Class,1,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,OFF-BI-10002571,Office Supplies,Binders,Avery Framed View Binder,11.976,4,0.7,-9.1816,-0.77
5911,US-2025-157490,10/6/2025,10/7/2025,First Class,1,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,4,0.7,-14.92,-0.83
5912,US-2025-115952,10/6/2025,10/6/2025,Same Day,0,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85,5,0,14.425,0.5
5913,US-2025-157490,10/6/2025,10/7/2025,First Class,1,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,TEC-AC-10001553,Technology,Accessories,Memorex 25Gb 6X Branded Blu-Ray Recordable Disc,67.96,5,0.2,0.8495,0.01
5914,US-2025-157490,10/6/2025,10/7/2025,First Class,1,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,TEC-MA-10001695,Technology,Machines,Zebra Gk420T Direct Thermal/Thermal Transfer Printer,703.71,6,0.7,-938.28,-1.33
5915,US-2025-162614,10/7/2025,10/13/2025,Standard Class,6,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,West,OFF-BI-10004001,Office Supplies,Binders,Gbc Recycled Velobinder Covers,27.264,2,0.2,8.8608,0.33
5916,US-2025-139808,10/7/2025,10/11/2025,Standard Class,4,MC-18100,Mick Crebagga,Consumer,United States,Marysville,Washington,West,OFF-FA-10001883,Office Supplies,Fasteners,Alliance Super-Size Bands,93.36,12,0,0.9336,0.01
5917,US-2025-163216,10/7/2025,10/10/2025,First Class,3,AW-10930,Arthur Wiediger,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,2,0.2,1.7248,0.35
5918,US-2025-155033,10/7/2025,10/12/2025,Standard Class,5,CC-12475,Cindy Chapman,Consumer,United States,Los Angeles,California,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,10.56,2,0,5.0688,0.48
5919,US-2025-127649,10/7/2025,10/9/2025,First Class,2,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,West,TEC-MA-10001972,Technology,Machines,Okidata C331Dn Printer,837.6,3,0.2,62.82,0.07
5920,US-2025-126844,10/8/2025,10/14/2025,Standard Class,6,BW-11110,Bart Watters,Corporate,United States,Houston,Texas,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,51.712,8,0.6,-32.32,-0.62
5921,US-2025-149685,10/8/2025,10/15/2025,Standard Class,7,PM-19135,Peter McVee,Home Office,United States,San Antonio,Texas,Central,OFF-LA-10004545,Office Supplies,Labels,Avery 50,60.144,6,0.2,20.2986,0.34
5922,US-2025-162026,10/8/2025,10/8/2025,Same Day,0,JE-15745,Joel Eaton,Consumer,United States,Los Angeles,California,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2,0,27.882,0.45
5923,US-2025-135636,10/8/2025,10/13/2025,Standard Class,5,DB-13615,Doug Bickford,Consumer,United States,Charlotte,North Carolina,South,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,387.72,5,0.2,-67.851,-0.17
5924,US-2025-114748,10/9/2025,10/14/2025,Standard Class,5,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,West,FUR-FU-10001488,Furniture,Furnishings,Tenex 46 X 60 Computer Anti-Static Chairmat,169.568,2,0.2,0,0
5925,US-2025-128909,10/9/2025,10/11/2025,Second Class,2,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.832,4,0.2,-24.9624,-0.07
5926,US-2025-114748,10/9/2025,10/14/2025,Standard Class,5,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,1.408,1,0.2,0.1584,0.11
5927,US-2025-128909,10/9/2025,10/11/2025,Second Class,2,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,19.136,4,0.2,5.98,0.31
5928,US-2025-116974,10/9/2025,10/15/2025,Standard Class,6,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband Iphone 5S,23.976,4,0.4,-15.5844,-0.65
5929,US-2025-157707,10/10/2025,10/12/2025,First Class,2,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,West,FUR-BO-10001567,Furniture,Bookcases,Bush Westfield Collection Bookcases,90.882,3,0.7,-190.8522,-2.1
5930,US-2025-157707,10/10/2025,10/12/2025,First Class,2,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,West,FUR-CH-10004853,Furniture,Chairs,Global Manager'S Adjustable Task Chair,120.784,1,0.2,13.5882,0.11
5931,US-2025-126627,10/10/2025,10/12/2025,First Class,2,WB-21850,William Brown,Consumer,United States,La Porte,Texas,Central,FUR-FU-10004963,Furniture,Furnishings,Eldon 400 Class Desk Accessories,14,4,0.6,-6.3,-0.45
5932,US-2025-126627,10/10/2025,10/12/2025,First Class,2,WB-21850,William Brown,Consumer,United States,La Porte,Texas,Central,OFF-BI-10001597,Office Supplies,Binders,Wilson Jones Ledger-Size,16.392,2,0.8,-26.2272,-1.6
5933,US-2025-150357,10/10/2025,10/14/2025,Standard Class,4,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,3,0.7,-2.73,-0.67
5934,US-2025-150357,10/10/2025,10/14/2025,Standard Class,4,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,2,0.2,-4.3792,-0.21
5935,US-2025-157707,10/10/2025,10/12/2025,First Class,2,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,West,TEC-PH-10002583,Technology,Phones,Iottie Hlcrio102 Car Mount,15.992,1,0.2,-2.9985,-0.19
5936,CA-2025-126627,10/10/2025,10/12/2025,First Class,2,WB-21850,William Brown,Consumer,Canada,Winnipeg,Manitoba,Central,FUR-FU-10004963,Furniture,Furnishings,Eldon 400 Class Desk Accessories,15.992,1,0.2,-2.9985,-0.19
5937,CA-2025-126627,10/10/2025,10/12/2025,First Class,2,WB-21850,William Brown,Consumer,Canada,Winnipeg,Manitoba,Central,OFF-BI-10001597,Office Supplies,Binders,Wilson Jones Ledger-Size,120.784,1,0.2,13.5882,0.11
5938,US-2025-113390,10/11/2025,10/15/2025,Standard Class,4,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10001446,Office Supplies,Art,Newell 309,27.72,3,0.2,3.465,0.12
5939,US-2025-113390,10/11/2025,10/15/2025,Standard Class,4,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,5.344,2,0.2,0.668,0.12
5940,US-2025-100839,10/13/2025,10/17/2025,Standard Class,4,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,West,FUR-FU-10001617,Furniture,Furnishings,Executive Impressions 8-1/2 Career Panel/Partition Cubicle Clock,24.96,3,0.2,4.368,0.17
5941,US-2025-145583,10/13/2025,10/19/2025,Standard Class,6,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976,0.48
5942,US-2025-154018,10/13/2025,10/19/2025,Standard Class,6,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,Central,FUR-FU-10003394,Furniture,Furnishings,Tenex The Solids Textured Chair Mats,139.92,5,0.6,-150.414,-1.08
5943,US-2025-101161,10/13/2025,10/20/2025,Standard Class,7,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0,33.7266,0.41
5944,US-2025-100839,10/13/2025,10/17/2025,Standard Class,4,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,5,0.5,-465.568,-0.64
5945,US-2025-145583,10/13/2025,10/19/2025,Standard Class,6,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,Sanford Colorific Colored Pencils,11.52,4,0,3.456,0.3
5946,US-2025-101161,10/13/2025,10/20/2025,Standard Class,7,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,OFF-AR-10001860,Office Supplies,Art,Bic Liqua Brite Liner,34.7,5,0,12.492,0.36
5947,US-2025-154018,10/13/2025,10/19/2025,Standard Class,6,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,Central,OFF-AR-10002067,Office Supplies,Art,Newell 334,15.872,1,0.2,1.1904,0.07
5948,US-2025-154018,10/13/2025,10/19/2025,Standard Class,6,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,6.286,7,0.8,-11.0005,-1.75
5949,US-2025-145583,10/13/2025,10/19/2025,Standard Class,6,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,Gbc Wire Binding Strips,76.176,3,0.2,26.6616,0.35
5950,US-2025-145583,10/13/2025,10/19/2025,Standard Class,6,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698,0.49
5951,US-2025-101161,10/13/2025,10/20/2025,Standard Class,7,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,24.9,5,0,11.454,0.46
5952,US-2025-154018,10/13/2025,10/19/2025,Standard Class,6,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,Central,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,8.288,2,0.2,3.0044,0.36
5953,US-2025-101161,10/13/2025,10/20/2025,Standard Class,7,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper With Letter-Trim Perforations,37.94,2,0,18.2112,0.48
5954,US-2025-145583,10/13/2025,10/19/2025,Standard Class,6,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.6568,0.47
5955,US-2025-145583,10/13/2025,10/19/2025,Standard Class,6,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192,0.48
5956,US-2025-101161,10/13/2025,10/20/2025,Standard Class,7,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases And Tops For Staxonsteel/High-Stak Systems,99.87,3,0,23.9688,0.24
5957,US-2025-145583,10/13/2025,10/19/2025,Standard Class,6,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464,0.28
5958,US-2025-154018,10/13/2025,10/19/2025,Standard Class,6,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken Pro Over Ear Pc And Music Headset,191.976,3,0.2,23.997,0.12
5959,US-2025-156503,10/14/2025,10/20/2025,Standard Class,6,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,FUR-CH-10003606,Furniture,Chairs,Safco Folding Chair Trolley,102.592,1,0.2,10.2592,0.1
5960,US-2025-156503,10/14/2025,10/20/2025,Standard Class,6,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,OFF-EN-10001335,Office Supplies,Envelopes,White Business Envelopes With Contemporary Seam,35.008,4,0.2,13.128,0.38
5961,US-2025-113607,10/14/2025,10/18/2025,Standard Class,4,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,111.96,2,0,54.8604,0.49
